studyName,"Datetime GMT","Latitude dec. deg. (º)","Longitude dec. deg. (º)","Depth (m)","Phosphate (µmol/L)","Silicate (µmol/L)","Nitrite and Nitrate (µmol/L)"
PAL1415,"2015-01-26 05:22:00",-64.7795,-64.0725,10,1.326,55.481,15.221
PAL1415,"2015-01-26 05:22:00",-64.7795,-64.0725,5,1.198,55.856,12.902
PAL1415,"2015-01-26 05:22:00",-64.7795,-64.0725,0,1.177,59.405,15.356
PAL1415,"2015-01-26 07:09:00",-64.8138333,-64.04166667,65,2.148,59.491,29.943
PAL1415,"2015-01-26 07:09:00",-64.8138333,-64.04166667,50,1.914,50.493,27.51
PAL1415,"2015-01-26 07:09:00",-64.8138333,-64.04166667,35,1.153,21.173,6.085
PAL1415,"2015-01-26 07:09:00",-64.8138333,-64.04166667,20,1.134,25.95,8.241
PAL1415,"2015-01-26 07:09:00",-64.8138333,-64.04166667,10,0.612,33.784,5.311
PAL1415,"2015-01-26 07:09:00",-64.8138333,-64.04166667,5,1.28,55.101,15.132
PAL1415,"2015-01-26 07:09:00",-64.8138333,-64.04166667,0,0.778,27.584,5.487
PAL1415,"2015-01-30 06:38:00",-64.7795,-64.0725,50,1.94,55.137,24.757
PAL1415,"2015-01-30 06:38:00",-64.7795,-64.0725,40,1.066,35.698,7.422
PAL1415,"2015-01-30 06:38:00",-64.7795,-64.0725,30,1.592,55.011,20.997
PAL1415,"2015-01-30 06:38:00",-64.7795,-64.0725,20,0.918,22.396,5.907
PAL1415,"2015-01-30 06:38:00",-64.7795,-64.0725,10,0.606,20.975,3.556
PAL1415,"2015-01-30 06:38:00",-64.7795,-64.0725,5,0.766,16.59,3.983
PAL1415,"2015-01-30 06:38:00",-64.7795,-64.0725,0,0.83,27.232,4.811
PAL1415,"2015-01-30 05:15:00",-64.8138333,-64.04166667,65,1.849,46.188,22.329
PAL1415,"2015-01-30 05:15:00",-64.8138333,-64.04166667,50,1.812,40.849,19.498
PAL1415,"2015-01-30 05:15:00",-64.8138333,-64.04166667,35,0.982,21.908,6.995
PAL1415,"2015-01-30 05:15:00",-64.8138333,-64.04166667,20,1.023,32.325,8.796
PAL1415,"2015-01-30 05:15:00",-64.8138333,-64.04166667,10,1.009,31.284,10.202
PAL1415,"2015-01-30 05:15:00",-64.8138333,-64.04166667,5,1.439,53.939,18.027
PAL1415,"2015-01-30 05:15:00",-64.8138333,-64.04166667,0,1.201,45.211,14.481
PAL1415,"2015-02-03 10:07:00",-64.7795,-64.0725,50,2.152,66.156,28.935
PAL1415,"2015-02-03 10:07:00",-64.7795,-64.0725,40,1.324,26.147,10.549
PAL1415,"2015-02-03 10:07:00",-64.7795,-64.0725,30,1.158,30.436,10.877
PAL1415,"2015-02-03 10:07:00",-64.7795,-64.0725,20,0.998,15.281,4.102
PAL1415,"2015-02-03 10:07:00",-64.7795,-64.0725,10,1.116,42.504,12.963
PAL1415,"2015-02-03 10:07:00",-64.7795,-64.0725,5,0.919,34.111,10.289
PAL1415,"2015-02-03 10:07:00",-64.7795,-64.0725,0,1.285,50.454,18.069
PAL1415,"2015-02-03 07:14:00",-64.8138333,-64.04166667,65,1.764,43.104,19.237
PAL1415,"2015-02-03 07:14:00",-64.8138333,-64.04166667,50,1.832,35.976,16.774
PAL1415,"2015-02-03 07:14:00",-64.8138333,-64.04166667,35,1.185,23.446,7.531
PAL1415,"2015-02-03 07:14:00",-64.8138333,-64.04166667,20,1.132,28.121,9.646
PAL1415,"2015-02-03 07:14:00",-64.8138333,-64.04166667,10,1.296,51.128,17.627
PAL1415,"2015-02-03 07:14:00",-64.8138333,-64.04166667,5,1.366,52.867,17.843
PAL1415,"2015-02-03 07:14:00",-64.8138333,-64.04166667,0,0.848,22.719,6.223
PAL1415,"2015-02-09 08:13:00",-64.7795,-64.0725,50,1.913,57.388,25.518
PAL1415,"2015-02-09 08:13:00",-64.7795,-64.0725,40,1.788,57.609,23.795
PAL1415,"2015-02-09 08:13:00",-64.7795,-64.0725,30,1.288,34.512,13.262
PAL1415,"2015-02-09 08:13:00",-64.7795,-64.0725,20,1.576,56.956,23.537
PAL1415,"2015-02-09 08:13:00",-64.7795,-64.0725,10,1.636,56.823,22.512
PAL1415,"2015-02-09 08:13:00",-64.7795,-64.0725,5,1.555,56.93,19.879
PAL1415,"2015-02-09 08:13:00",-64.7795,-64.0725,0,1.579,54.809,19.539
PAL1415,"2015-02-09 06:10:00",-64.8138333,-64.04166667,65,1.924,47.126,24.22
PAL1415,"2015-02-09 06:10:00",-64.8138333,-64.04166667,50,1.978,60.237,27.594
PAL1415,"2015-02-09 06:10:00",-64.8138333,-64.04166667,35,1.631,57.093,23.819
PAL1415,"2015-02-09 06:10:00",-64.8138333,-64.04166667,20,1.333,55.543,21.461
PAL1415,"2015-02-09 06:10:00",-64.8138333,-64.04166667,10,1.503,54.27,20.971
PAL1415,"2015-02-09 06:10:00",-64.8138333,-64.04166667,5,1.565,52.621,21.244
PAL1415,"2015-02-09 06:10:00",-64.8138333,-64.04166667,0,1.552,55.608,20.902
PAL1415,"2015-02-12 09:09:00",-64.7795,-64.0725,50,1.537,49.094,18.853
PAL1415,"2015-02-12 09:09:00",-64.7795,-64.0725,40,1.658,60.083,23.788
PAL1415,"2015-02-12 09:09:00",-64.7795,-64.0725,30,1.693,59.954,20.883
PAL1415,"2015-02-12 09:09:00",-64.7795,-64.0725,20,1.529,58.839,22.331
PAL1415,"2015-02-12 09:09:00",-64.7795,-64.0725,10,1.579,56.239,22.298
PAL1415,"2015-02-12 09:09:00",-64.7795,-64.0725,5,1.61,54.921,22.512
PAL1415,"2015-02-12 09:09:00",-64.7795,-64.0725,0,1.492,57.191,22.844
PAL1415,"2015-02-12 07:11:00",-64.8138333,-64.04166667,65,2.046,66.954,29.919
PAL1415,"2015-02-12 07:11:00",-64.8138333,-64.04166667,50,1.758,61.544,24.88
PAL1415,"2015-02-12 07:11:00",-64.8138333,-64.04166667,35,1.671,55.002,23.154
PAL1415,"2015-02-12 07:11:00",-64.8138333,-64.04166667,20,1.603,57.161,20.322
PAL1415,"2015-02-12 07:11:00",-64.8138333,-64.04166667,10,1.497,57.433,21.983
PAL1415,"2015-02-12 07:11:00",-64.8138333,-64.04166667,5,1.497,56.513,22.068
PAL1415,"2015-02-12 07:11:00",-64.8138333,-64.04166667,0,1.59,57.171,21.515
PAL1415,"2015-02-17 06:11:00",-64.7795,-64.0725,50,1.864,60.665,24.62
PAL1415,"2015-02-17 06:11:00",-64.7795,-64.0725,40,1.721,59.311,23.407
PAL1415,"2015-02-17 06:11:00",-64.7795,-64.0725,30,1.567,54.935,19.815
PAL1415,"2015-02-17 06:11:00",-64.7795,-64.0725,20,1.379,51.434,17.374
PAL1415,"2015-02-17 06:11:00",-64.7795,-64.0725,10,1.475,57.557,22.49
PAL1415,"2015-02-17 06:11:00",-64.7795,-64.0725,5,1.569,56.533,22.004
PAL1415,"2015-02-17 06:11:00",-64.7795,-64.0725,0,1.293,50.207,20.693
PAL1415,"2015-02-17 07:37:00",-64.8138333,-64.04166667,65,2.143,61.889,28.976
PAL1415,"2015-02-17 07:37:00",-64.8138333,-64.04166667,50,1.856,59.046,23.178
PAL1415,"2015-02-17 07:37:00",-64.8138333,-64.04166667,35,1.639,58.484,22.422
PAL1415,"2015-02-17 07:37:00",-64.8138333,-64.04166667,20,1.526,57.207,22.493
PAL1415,"2015-02-17 07:37:00",-64.8138333,-64.04166667,10,1.608,56.05,22.452
PAL1415,"2015-02-17 07:37:00",-64.8138333,-64.04166667,5,1.585,56.627,22.075
PAL1415,"2015-02-17 07:37:00",-64.8138333,-64.04166667,0,1.562,55.424,22.304
PAL1415,"2015-02-19 08:13:00",-64.7795,-64.0725,50,2.055,62.756,27.95
PAL1415,"2015-02-19 08:13:00",-64.7795,-64.0725,40,1.917,58.98,25.339
PAL1415,"2015-02-19 08:13:00",-64.7795,-64.0725,30,1.68,56.651,22.89
PAL1415,"2015-02-19 08:13:00",-64.7795,-64.0725,20,1.61,57.936,23.263
PAL1415,"2015-02-19 08:13:00",-64.7795,-64.0725,10,1.207,48.041,19.425
PAL1415,"2015-02-19 08:13:00",-64.7795,-64.0725,5,1.526,57.468,22.179
PAL1415,"2015-02-19 08:13:00",-64.7795,-64.0725,0,1.55,57.606,20.31
PAL1415,"2015-02-19 06:56:00",-64.8138333,-64.04166667,65,2.113,59.045,28.378
PAL1415,"2015-02-19 06:56:00",-64.8138333,-64.04166667,50,2.075,64.421,27.7
PAL1415,"2015-02-19 06:56:00",-64.8138333,-64.04166667,35,1.626,57.53,21.357
PAL1415,"2015-02-19 06:56:00",-64.8138333,-64.04166667,20,1.517,57.339,22.588
PAL1415,"2015-02-19 06:56:00",-64.8138333,-64.04166667,10,1.5,61.05,22.751
PAL1415,"2015-02-19 06:56:00",-64.8138333,-64.04166667,5,1.34,49.162,20.618
PAL1415,"2015-02-19 06:56:00",-64.8138333,-64.04166667,0,1.553,60.233,22.296
PAL1415,"2015-02-23 06:00:00",-64.7795,-64.0725,50,2.046,67.972,29.392
PAL1415,"2015-02-23 06:00:00",-64.7795,-64.0725,40,1.917,62.195,27.17
PAL1415,"2015-02-23 06:00:00",-64.7795,-64.0725,30,1.797,56.751,24.836
PAL1415,"2015-02-23 06:00:00",-64.7795,-64.0725,20,1.408,51.549,18.863
PAL1415,"2015-02-23 06:00:00",-64.7795,-64.0725,10,1.453,54.196,22.426
PAL1415,"2015-02-23 06:00:00",-64.7795,-64.0725,5,1.3,49.049,19.536
PAL1415,"2015-02-23 06:00:00",-64.7795,-64.0725,0,1.393,56.323,21.403
PAL1415,"2015-02-23 08:00:00",-64.8138333,-64.04166667,65,2.148,66.346,28.419
PAL1415,"2015-02-23 08:00:00",-64.8138333,-64.04166667,50,2.042,62.915,25.869
PAL1415,"2015-02-23 08:00:00",-64.8138333,-64.04166667,35,1.51,49.393,24.848
PAL1415,"2015-02-23 08:00:00",-64.8138333,-64.04166667,20,1.317,38.087,18.043
PAL1415,"2015-02-23 08:00:00",-64.8138333,-64.04166667,10,1.3,53.195,21.396
PAL1415,"2015-02-23 08:00:00",-64.8138333,-64.04166667,5,1.442,54.29,21.508
PAL1415,"2015-02-23 08:00:00",-64.8138333,-64.04166667,0,1.387,53.563,21.703
PAL1415,"2015-02-26 08:40:00",-64.7795,-64.0725,50,1.398,58.204,18.449
PAL1415,"2015-02-26 08:40:00",-64.7795,-64.0725,40,2.226,69.529,31.351
PAL1415,"2015-02-26 08:40:00",-64.7795,-64.0725,30,2.146,70.227,27.22
PAL1415,"2015-02-26 08:40:00",-64.7795,-64.0725,20,1.723,57.211,23.562
PAL1415,"2015-02-26 08:40:00",-64.7795,-64.0725,10,1.339,53.617,22.046
PAL1415,"2015-02-26 08:40:00",-64.7795,-64.0725,5,1.419,55.884,19.134
PAL1415,"2015-02-26 08:40:00",-64.7795,-64.0725,0,2.257,72.113,31.293
PAL1415,"2015-02-26 06:40:00",-64.8138333,-64.04166667,65,2.323,76.905,30.131
PAL1415,"2015-02-26 06:40:00",-64.8138333,-64.04166667,50,2.181,72.184,32.208
PAL1415,"2015-02-26 06:40:00",-64.8138333,-64.04166667,35,2.06,64.318,26.407
PAL1415,"2015-02-26 06:40:00",-64.8138333,-64.04166667,20,1.557,56.008,23.013
PAL1415,"2015-02-26 06:40:00",-64.8138333,-64.04166667,10,1.47,56.381,22.665
PAL1415,"2015-02-26 06:40:00",-64.8138333,-64.04166667,5,1.452,55.849,22.335
PAL1415,"2015-02-26 06:40:00",-64.8138333,-64.04166667,0,1.424,54.641,19.55
PAL1415,"2015-03-03 07:34:00",-64.7795,-64.0725,50,1.748,59.071,25.549
PAL1415,"2015-03-03 07:34:00",-64.7795,-64.0725,40,1.545,54.788,23.906
PAL1415,"2015-03-03 07:34:00",-64.7795,-64.0725,30,1.559,56.471,24.456
PAL1415,"2015-03-03 07:34:00",-64.7795,-64.0725,20,1.582,60.351,24.544
PAL1415,"2015-03-03 07:34:00",-64.7795,-64.0725,10,1.606,58.542,24.187
PAL1415,"2015-03-03 07:34:00",-64.7795,-64.0725,5,1.568,59.018,24.94
PAL1415,"2015-03-03 07:34:00",-64.7795,-64.0725,0,1.653,59.029,23.696
PAL1415,"2015-03-03 06:03:00",-64.8138333,-64.04166667,65,2.239,73.306,30.042
PAL1415,"2015-03-03 06:03:00",-64.8138333,-64.04166667,50,1.895,63.955,28.114
PAL1415,"2015-03-03 06:03:00",-64.8138333,-64.04166667,35,1.568,55.908,23.251
PAL1415,"2015-03-03 06:03:00",-64.8138333,-64.04166667,20,1.516,57.876,24.483
PAL1415,"2015-03-03 06:03:00",-64.8138333,-64.04166667,10,1.495,58.992,23.77
PAL1415,"2015-03-03 06:03:00",-64.8138333,-64.04166667,5,1.62,59.483,22.534
PAL1415,"2015-03-03 06:03:00",-64.8138333,-64.04166667,0,1.469,56.682,20.175
PAL1415,"2015-03-05 06:22:00",-64.7795,-64.0725,50,1.766,59.822,25.394
PAL1415,"2015-03-05 06:22:00",-64.7795,-64.0725,40,1.625,59.264,24.265
PAL1415,"2015-03-05 06:22:00",-64.7795,-64.0725,30,1.629,58.571,24.599
PAL1415,"2015-03-05 06:22:00",-64.7795,-64.0725,20,1.649,58.904,22.675
PAL1415,"2015-03-05 06:22:00",-64.7795,-64.0725,10,1.553,57.391,24.153
PAL1415,"2015-03-05 06:22:00",-64.7795,-64.0725,5,1.621,58.03,23.311
PAL1415,"2015-03-05 06:22:00",-64.7795,-64.0725,0,1.64,59.924,23.604
PAL1415,"2015-03-05 07:40:00",-64.8138333,-64.04166667,65,1.829,66.212,27.274
PAL1415,"2015-03-05 07:40:00",-64.8138333,-64.04166667,50,1.759,61.436,25.129
PAL1415,"2015-03-05 07:40:00",-64.8138333,-64.04166667,35,1.632,56.564,23.133
PAL1415,"2015-03-05 07:40:00",-64.8138333,-64.04166667,20,1.582,57.781,20.903
PAL1415,"2015-03-05 07:40:00",-64.8138333,-64.04166667,10,1.545,57.758,23.535
PAL1415,"2015-03-05 07:40:00",-64.8138333,-64.04166667,5,1.438,56.368,23.582
PAL1415,"2015-03-05 07:40:00",-64.8138333,-64.04166667,0,1.451,60.147,24.269
PAL1415,"2015-03-09 06:10:00",-64.7795,-64.0725,50,1.866,64.403,26.787
PAL1415,"2015-03-09 06:10:00",-64.7795,-64.0725,40,1.69,50.285,22.622
PAL1415,"2015-03-09 06:10:00",-64.7795,-64.0725,30,1.648,59.928,22.715
PAL1415,"2015-03-09 06:10:00",-64.7795,-64.0725,20,1.488,58.328,23.817
PAL1415,"2015-03-09 06:10:00",-64.7795,-64.0725,10,1.242,57.638,22.766
PAL1415,"2015-03-09 06:10:00",-64.7795,-64.0725,5,1.461,55.379,21.963
PAL1415,"2015-03-09 06:10:00",-64.7795,-64.0725,0,1.061,53.523,18.752
PAL1415,"2015-03-09 07:14:00",-64.8138333,-64.04166667,65,1.924,66.438,28.631
PAL1415,"2015-03-09 07:14:00",-64.8138333,-64.04166667,50,1.855,63.011,25.143
PAL1415,"2015-03-09 07:14:00",-64.8138333,-64.04166667,35,1.66,60.321,24.88
PAL1415,"2015-03-09 07:14:00",-64.8138333,-64.04166667,20,1.753,58.118,21.757
PAL1415,"2015-03-09 07:14:00",-64.8138333,-64.04166667,10,1.546,57.011,22.116
PAL1415,"2015-03-09 07:14:00",-64.8138333,-64.04166667,5,1.341,54.196,20.506
PAL1415,"2015-03-09 07:14:00",-64.8138333,-64.04166667,0,1.183,54.506,18.606
PAL1415,"2015-03-13 09:45:00",-64.7795,-64.0725,50,1.583,57.344,24.078
PAL1415,"2015-03-13 09:45:00",-64.7795,-64.0725,40,1.61,58.626,23.724
PAL1415,"2015-03-13 09:45:00",-64.7795,-64.0725,30,1.616,57.942,24.403
PAL1415,"2015-03-13 09:45:00",-64.7795,-64.0725,20,1.567,59.12,23.697
PAL1415,"2015-03-13 09:45:00",-64.7795,-64.0725,10,1.646,59.059,22.527
PAL1415,"2015-03-13 09:45:00",-64.7795,-64.0725,5,1.66,59.046,22.599
PAL1415,"2015-03-13 09:45:00",-64.7795,-64.0725,0,1.628,58.744,22.352
PAL1415,"2015-03-13 08:36:00",-64.8138333,-64.04166667,65,1.876,63.731,27.093
PAL1415,"2015-03-13 08:36:00",-64.8138333,-64.04166667,50,1.658,58.311,24.975
PAL1415,"2015-03-13 08:36:00",-64.8138333,-64.04166667,35,1.606,58.412,23.487
PAL1415,"2015-03-13 08:36:00",-64.8138333,-64.04166667,20,1.47,57.382,23.045
PAL1415,"2015-03-13 08:36:00",-64.8138333,-64.04166667,10,1.591,57.547,21.808
PAL1415,"2015-03-13 08:36:00",-64.8138333,-64.04166667,5,1.411,56.316,18.308
PAL1415,"2015-03-13 08:36:00",-64.8138333,-64.04166667,0,1.226,52.536,17.088
PAL1415,"2015-03-18 07:19:00",-64.7795,-64.0725,50,1.632,59.222,24.653
PAL1415,"2015-03-18 07:19:00",-64.7795,-64.0725,40,1.734,58.795,24.37
PAL1415,"2015-03-18 07:19:00",-64.7795,-64.0725,30,1.744,59.412,22.208
PAL1415,"2015-03-18 07:19:00",-64.7795,-64.0725,20,1.71,60.621,22.783
PAL1415,"2015-03-18 07:19:00",-64.7795,-64.0725,10,1.659,58.815,23.96
PAL1415,"2015-03-18 07:19:00",-64.7795,-64.0725,5,1.736,58.64,23.765
PAL1415,"2015-03-18 07:19:00",-64.7795,-64.0725,0,1.763,58.742,23.905
PAL1415,"2015-03-21 05:44:00",-64.8138333,-64.04166667,65,2.094,68.194,26.759
PAL1415,"2015-03-21 05:44:00",-64.8138333,-64.04166667,50,1.889,60.592,24.133
PAL1415,"2015-03-21 05:44:00",-64.8138333,-64.04166667,35,1.655,57.572,22.693
PAL1415,"2015-03-21 05:44:00",-64.8138333,-64.04166667,20,1.52,53.519,21.73
PAL1415,"2015-03-21 05:44:00",-64.8138333,-64.04166667,10,1.509,55.241,22.591
PAL1415,"2015-03-21 05:44:00",-64.8138333,-64.04166667,5,1.469,56.636,19.284
PAL1415,"2015-03-21 05:44:00",-64.8138333,-64.04166667,0,1.528,57.707,21.629
PAL1415,"2015-03-21 06:38:00",-64.7795,-64.0725,50,1.992,65.628,27.265
PAL1415,"2015-03-21 06:38:00",-64.7795,-64.0725,40,1.884,61.257,22.897
PAL1415,"2015-03-21 06:38:00",-64.7795,-64.0725,30,1.799,61.529,22.084
PAL1415,"2015-03-21 06:38:00",-64.7795,-64.0725,20,1.708,59.181,22.208
PAL1415,"2015-03-21 06:38:00",-64.7795,-64.0725,10,1.73,62.007,22.189
PAL1415,"2015-03-21 06:38:00",-64.7795,-64.0725,5,1.678,59.605,21.438
PAL1415,"2015-03-21 06:38:00",-64.7795,-64.0725,0,1.725,58.026,22.167
PAL1415,"2015-03-23 06:32:00",-64.7795,-64.0725,50,2.08,64.8,24.581
PAL1415,"2015-03-23 06:32:00",-64.7795,-64.0725,40,2.011,64.452,23.598
PAL1415,"2015-03-23 06:32:00",-64.7795,-64.0725,30,1.879,60.386,23.541
PAL1415,"2015-03-23 06:32:00",-64.7795,-64.0725,20,1.78,58.484,23.001
PAL1415,"2015-03-23 06:32:00",-64.7795,-64.0725,10,1.686,55.814,20.998
PAL1415,"2015-03-23 06:32:00",-64.7795,-64.0725,5,1.746,56.379,23.471
PAL1415,"2015-03-23 06:32:00",-64.7795,-64.0725,0,1.684,56.951,21.081
PAL1415,"2015-03-23 05:41:00",-64.8138333,-64.04166667,65,2.114,65.985,26.407
PAL1415,"2015-03-23 05:41:00",-64.8138333,-64.04166667,50,1.77,56.644,22.082
PAL1415,"2015-03-23 05:41:00",-64.8138333,-64.04166667,35,1.606,59.777,21.664
PAL1415,"2015-03-23 05:41:00",-64.8138333,-64.04166667,20,1.447,54.158,20.027
PAL1415,"2015-03-23 05:41:00",-64.8138333,-64.04166667,10,1.436,53.851,20.119
PAL1415,"2015-03-23 05:41:00",-64.8138333,-64.04166667,5,1.335,51.982,19.423
PAL1415,"2015-03-23 05:41:00",-64.8138333,-64.04166667,0,1.275,53.999,18.643
PAL1415,"2015-03-25 09:10:00",-64.7795,-64.0725,50,1.92,60.987,23.764
PAL1415,"2015-03-25 09:10:00",-64.7795,-64.0725,40,1.559,57.858,21.849
PAL1415,"2015-03-25 09:10:00",-64.7795,-64.0725,30,1.612,53.868,21.974
PAL1415,"2015-03-25 09:10:00",-64.7795,-64.0725,20,1.559,53.511,21.418
PAL1415,"2015-03-25 09:10:00",-64.7795,-64.0725,10,1.573,55.812,21.517
PAL1415,"2015-03-25 09:10:00",-64.7795,-64.0725,5,1.655,54.338,22.927
PAL1415,"2015-03-25 09:10:00",-64.7795,-64.0725,0,1.709,59.24,23.129
PAL1516,"2015-11-04 15:45:00",-64.773889,-64.059444,1,2.03,74.55,31.44
PAL1516,"2015-11-04 15:45:00",-64.773889,-64.059444,3,1.99,61.68,32.39
PAL1516,"2015-11-10 15:00:00",-64.773889,-64.059444,3,1.94,62.13,30.9
PAL1516,"2015-11-10 15:00:00",-64.773889,-64.059444,1,1.72,60.21,26.71
PAL1516,"2015-11-10 15:00:00",-64.773889,-64.059444,1,2.22,74.43,31.93
PAL1516,"2015-11-10 15:00:00",-64.773889,-64.059444,1,2.03,71.38,6.21
PAL1516,"2015-11-15 09:45:00",-64.773889,-64.059444,3,1.92,75.56,30.89
PAL1516,"2015-11-15 09:45:00",-64.773889,-64.059444,1,2.01,72.87,31.58
PAL1516,"2015-11-17 11:25:00",-64.7795,-64.0725,50,2.18,73.18,31.79
PAL1516,"2015-11-17 11:25:00",-64.7795,-64.0725,40,1.9,69.07,3.6
PAL1516,"2015-11-17 11:25:00",-64.7795,-64.0725,30,1.92,73.25,30.51
PAL1516,"2015-11-17 11:25:00",-64.7795,-64.0725,20,-999,-999,-999
PAL1516,"2015-11-17 11:25:00",-64.7795,-64.0725,10,2.06,76.29,31.48
PAL1516,"2015-11-17 11:25:00",-64.7795,-64.0725,5,2.05,71.26,31.28
PAL1516,"2015-11-17 11:25:00",-64.7795,-64.0725,0,2,70.46,4.75
PAL1516,"2015-11-22 10:10:00",-64.8138333,-64.04166667,65,2.03,71.76,5.91
PAL1516,"2015-11-22 10:10:00",-64.8138333,-64.04166667,50,1.96,67.8,31.53
PAL1516,"2015-11-22 10:10:00",-64.8138333,-64.04166667,35,1.92,65.45,31.15
PAL1516,"2015-11-22 10:10:00",-64.8138333,-64.04166667,20,2.04,74.67,31.75
PAL1516,"2015-11-22 10:10:00",-64.8138333,-64.04166667,10,2.07,71.83,31.74
PAL1516,"2015-11-22 10:10:00",-64.8138333,-64.04166667,5,2.19,70.73,31.19
PAL1516,"2015-11-22 10:10:00",-64.8138333,-64.04166667,0,1.94,68.5,31.16
PAL1516,"2015-11-22 12:10:00",-64.7795,-64.0725,50,2.08,72.11,32.18
PAL1516,"2015-11-22 12:10:00",-64.7795,-64.0725,40,1.96,63.04,30.92
PAL1516,"2015-11-22 12:10:00",-64.7795,-64.0725,30,2.23,73.7,32.08
PAL1516,"2015-11-22 12:10:00",-64.7795,-64.0725,20,2.02,75.69,31.31
PAL1516,"2015-11-22 12:10:00",-64.7795,-64.0725,10,1.9,69.06,30.33
PAL1516,"2015-11-22 12:10:00",-64.7795,-64.0725,5,2,67.14,30.64
PAL1516,"2015-11-22 12:10:00",-64.7795,-64.0725,0,2.15,76.78,30.84
PAL1516,"2015-11-25 10:44:00",-64.773889,-64.059444,3,1.91,70.36,29.96
PAL1516,"2015-11-25 09:25:00",-64.773889,-64.059444,1,1.89,69.42,30.22
PAL1516,"2015-11-26 10:12:00",-64.8138333,-64.04166667,65,1.96,69.26,31.69
PAL1516,"2015-11-26 10:12:00",-64.8138333,-64.04166667,50,1.77,68.24,31.71
PAL1516,"2015-11-26 10:12:00",-64.8138333,-64.04166667,35,1.99,68.29,31.01
PAL1516,"2015-11-26 10:12:00",-64.8138333,-64.04166667,20,1.87,66.01,30.39
PAL1516,"2015-11-26 10:12:00",-64.8138333,-64.04166667,10,1.9,66.51,30.27
PAL1516,"2015-11-26 10:12:00",-64.8138333,-64.04166667,5,1.93,69.73,29.85
PAL1516,"2015-11-26 10:12:00",-64.8138333,-64.04166667,0,1.93,67.55,23.7
PAL1516,"2015-11-26 11:00:00",-64.7795,-64.0725,50,1.99,69.55,31.03
PAL1516,"2015-11-26 11:00:00",-64.7795,-64.0725,40,1.66,71.9,31.34
PAL1516,"2015-11-26 11:00:00",-64.7795,-64.0725,30,1.84,70.02,30.73
PAL1516,"2015-11-26 11:00:00",-64.7795,-64.0725,20,2.05,68.46,30.25
PAL1516,"2015-11-26 11:00:00",-64.7795,-64.0725,10,1.94,69.86,30.6
PAL1516,"2015-11-26 11:00:00",-64.7795,-64.0725,5,2.07,68.03,30.09
PAL1516,"2015-11-26 11:00:00",-64.7795,-64.0725,0,1.97,66.14,30.38
PAL1516,"2015-12-07 09:12:00",-64.8138333,-64.04166667,65,2.14,75.82,33.01
PAL1516,"2015-12-07 09:12:00",-64.8138333,-64.04166667,50,1.57,72.73,32.55
PAL1516,"2015-12-07 09:12:00",-64.8138333,-64.04166667,35,2.16,72.99,31.3
PAL1516,"2015-12-07 09:12:00",-64.8138333,-64.04166667,20,1.56,71.52,31
PAL1516,"2015-12-07 09:12:00",-64.8138333,-64.04166667,10,2.13,69.75,31.08
PAL1516,"2015-12-07 09:12:00",-64.8138333,-64.04166667,5,2.01,69.02,31.27
PAL1516,"2015-12-07 09:12:00",-64.8138333,-64.04166667,0,1.77,55.52,31.27
PAL1516,"2015-12-02 09:06:00",-64.7795,-64.0725,50,1.96,72.97,29.24
PAL1516,"2015-12-02 09:06:00",-64.7795,-64.0725,40,2.16,74.03,31.2
PAL1516,"2015-12-02 09:06:00",-64.7795,-64.0725,30,2.02,72.18,31.36
PAL1516,"2015-12-02 09:06:00",-64.7795,-64.0725,20,1.8,67.3,29.18
PAL1516,"2015-12-02 09:06:00",-64.7795,-64.0725,10,1.69,67.39,28.03
PAL1516,"2015-12-02 09:06:00",-64.7795,-64.0725,5,1.94,71.6,28.8
PAL1516,"2015-12-02 09:06:00",-64.7795,-64.0725,0,1.68,69.81,27.78
PAL1516,"2015-11-30 15:50:00",-64.773889,-64.059444,3,1.86,65.1,28.71
PAL1516,"2015-11-30 14:23:00",-64.773889,-64.059444,1,1.95,65.73,28.76
PAL1516,"2015-11-30 15:50:00",-64.773889,-64.059444,3,1.74,67.51,28.74
PAL1516,"2015-11-30 14:23:00",-64.773889,-64.059444,1,1.8,66.6,28.84
PAL1516,"2015-12-07 10:25:00",-64.7795,-64.0725,50,1.59,39.71,28.52
PAL1516,"2015-12-07 10:25:00",-64.7795,-64.0725,40,1.47,47.93,4.44
PAL1516,"2015-12-07 10:25:00",-64.7795,-64.0725,30,1.75,68.51,4.01
PAL1516,"2015-12-07 10:25:00",-64.7795,-64.0725,20,1.78,48.18,28.14
PAL1516,"2015-12-07 10:25:00",-64.7795,-64.0725,10,1.86,65.08,29.44
PAL1516,"2015-12-07 10:25:00",-64.7795,-64.0725,5,1.89,67,29.47
PAL1516,"2015-12-07 10:25:00",-64.7795,-64.0725,0,1.75,62.25,28.91
PAL1516,"2015-12-13 10:15:00",-64.8138333,-64.04166667,65,2.17,76.07,34.58
PAL1516,"2015-12-13 10:15:00",-64.8138333,-64.04166667,50,2.16,77.86,6.25
PAL1516,"2015-12-13 10:15:00",-64.8138333,-64.04166667,35,1.99,74.55,27.75
PAL1516,"2015-12-13 10:15:00",-64.8138333,-64.04166667,20,2.08,72.93,32.33
PAL1516,"2015-12-13 10:15:00",-64.8138333,-64.04166667,10,1.6,75.05,30.77
PAL1516,"2015-12-13 10:15:00",-64.8138333,-64.04166667,5,1.97,75.05,30.76
